20250616 031700;6043.25;6043.75;6043;6043;28
20250616 031800;6043;6043;6042.5;6042.5;10
20250616 031900;6042.25;6042.5;6042.25;6042.25;64
20250616 032000;6042.5;6042.5;6042.25;6042.5;26
20250616 032100;6042.5;6042.5;6042.25;6042.5;30
20250616 032200;6042.5;6042.75;6042.5;6042.5;16
20250616 032300;6042.5;6043;6042.5;6042.5;15
20250616 032400;6042.75;6043.25;6042.75;6043;51
20250616 032500;6043.25;6043.25;6042.75;6042.75;28
20250616 032600;6043;6043;6042.75;6042.75;5
20250616 032700;6043;6043;6043;6043;1
20250616 032800;6042.75;6043.75;6042.75;6043;38
20250616 032900;6043;6043;6040.75;6041.25;180
20250616 033000;6041.25;6041.75;6040.5;6040.75;111
20250616 033100;6041;6041;6040;6040.75;84
20250616 033200;6040.5;6040.75;6040;6040;69
20250616 033300;6040;6040.25;6039.25;6040;106
20250616 033400;6039.75;6040.5;6038.75;6039.5;79
20250616 033500;6039.5;6040.25;6039.25;6040.25;38
20250616 033600;6040.25;6040.25;6039.25;6039.5;27
20250616 033700;6039.75;6039.75;6038.75;6038.75;48
20250616 033800;6039;6040;6039;6039.75;42
20250616 033900;6039.75;6039.75;6039.5;6039.5;23
20250616 034000;6039.75;6039.75;6037.75;6038.25;154
20250616 034100;6038.25;6038.5;6037.75;6038;91
20250616 034200;6038.25;6038.25;6037.5;6038;86
20250616 034300;6038.25;6039;6038;6038.75;91
20250616 034400;6039;6039.25;6038;6038.25;48
20250616 034500;6038.25;6038.5;6038;6038.5;14
20250616 034600;6038.5;6038.5;6038.25;6038.5;28
20250616 034700;6038.25;6039;6038.25;6038.75;49
20250616 034800;6038.75;6039;6037.75;6038;88
20250616 034900;6038;6038.25;6037.75;6038.25;41
20250616 035000;6038.25;6038.5;6038.25;6038.5;29
20250616 035100;6038.25;6038.75;6038.25;6038.5;65
20250616 035200;6038.5;6038.5;6038.25;6038.5;6
20250616 035300;6038.5;6039.75;6038.5;6039.75;85
20250616 035400;6039.75;6040;6038.75;6038.75;89
20250616 035500;6039;6039.25;6039;6039;40
20250616 035600;6038.75;6039.5;6038.75;6039.5;48
20250616 035700;6039.75;6039.75;6039.25;6039.25;38
20250616 035800;6039.25;6039.75;6039.25;6039.5;11
20250616 035900;6039.5;6039.75;6039.25;6039.75;86
20250616 040000;6039.75;6040;6039.25;6039.5;125
20250616 040100;6039.5;6039.5;6037.5;6038.75;261
20250616 040200;6039;6039.25;6039;6039;28
20250616 040300;6039.25;6039.75;6039.25;6039.25;24
20250616 040400;6039.5;6040;6039.25;6040;43
20250616 040500;6039.75;6040.5;6039.75;6040;97
20250616 040600;6040.25;6041;6040.25;6040.75;44
20250616 040700;6040.5;6040.75;6040.25;6040.75;45
20250616 040800;6040.5;6040.75;6040.25;6040.25;14
20250616 040900;6040.5;6040.75;6040.5;6040.75;7
20250616 041000;6040.5;6040.5;6040.25;6040.25;11
20250616 041100;6040.5;6041.25;6040.5;6040.75;55
20250616 041200;6040.5;6042;6040.5;6041.5;97
20250616 041300;6041.5;6041.5;6040.75;6040.75;25
20250616 041400;6041;6041;6040.75;6041;31
20250616 041500;6041;6041;6040.75;6040.75;15
20250616 041600;6040.75;6040.75;6039.75;6039.75;70
20250616 041700;6039.75;6040.25;6039.75;6039.75;28
20250616 041800;6039.75;6040.25;6039.75;6039.75;42
20250616 041900;6039.75;6039.75;6039.5;6039.5;37
20250616 042000;6039.25;6040.25;6039.25;6040.25;21
20250616 042100;6040.25;6041.25;6040.25;6041;68
20250616 042200;6041;6041.25;6040.75;6040.75;39
20250616 042300;6041;6041.25;6040.75;6041;25
20250616 042400;6041.25;6041.25;6039.25;6039.75;81
20250616 042500;6039.5;6039.5;6038.5;6039;64
20250616 042600;6038.75;6039.5;6038.75;6039.5;53
20250616 042700;6039.25;6040;6039.25;6039.25;30
20250616 042800;6039;6039.75;6039;6039.75;24
20250616 042900;6039.5;6040;6039.5;6039.75;14
20250616 043000;6039.75;6039.75;6039.25;6039.5;15
20250616 043100;6039.5;6039.5;6038.5;6038.75;62
20250616 043200;6038.5;6040.25;6038.5;6040;97
20250616 043300;6039.75;6040;6039.25;6039.25;29
20250616 043400;6039.5;6039.75;6039.25;6039.25;39
20250616 043500;6039.5;6039.75;6037.5;6037.75;215
20250616 043600;6037.75;6038.5;6037.5;6038.25;81
20250616 043700;6038;6038.75;6038;6038.5;60
20250616 043800;6038.25;6038.75;6038.25;6038.5;58
20250616 043900;6038.5;6039.5;6038.5;6039.25;65
20250616 044000;6039.25;6039.25;6039;6039.25;11
20250616 044100;6039.25;6039.25;6039;6039;15
20250616 044200;6039.25;6039.25;6039;6039.25;36
20250616 044300;6039.25;6039.5;6039;6039;62
20250616 044400;6039.25;6039.25;6038;6038.5;119
20250616 044500;6038.25;6038.5;6037.75;6038;66
20250616 044600;6037.75;6038.75;6037.75;6038.75;29
20250616 044700;6038.5;6038.75;6038;6038.25;25
20250616 044800;6038;6038;6037.5;6037.75;49
20250616 044900;6038;6038.5;6037.75;6038.5;57
20250616 045000;6038.25;6038.5;6038;6038.5;40
20250616 045100;6038.5;6038.5;6038.25;6038.25;13
20250616 045200;6038.5;6038.5;6038.5;6038.5;1
20250616 045300;6038.25;6038.75;6038.25;6038.75;28
20250616 045400;6038.75;6039;6038.25;6038.5;86
20250616 045500;6038.25;6038.75;6038.25;6038.5;82
20250616 045600;6038.5;6038.75;6038.25;6038.5;15
20250616 045700;6038.75;6039.25;6038.75;6039.25;53
20250616 045800;6039.25;6039.5;6039;6039.25;39
20250616 045900;6038.75;6039.25;6038.75;6039.25;4
20250616 050000;6039;6039.25;6039;6039.25;33
20250616 050100;6039.25;6041;6039.25;6039.25;255
20250616 050200;6039.5;6039.75;6039.25;6039.5;21
20250616 050300;6039.75;6040.25;6039.75;6040.25;18
20250616 050400;6040.25;6041.25;6040.25;6041;84
20250616 050500;6040.75;6040.75;6040.5;6040.5;24
20250616 050600;6041;6041;6040.5;6040.75;30
20250616 050700;6040.5;6040.5;6039.5;6040.5;76
20250616 050800;6040.75;6041.5;6040.75;6041.25;76
20250616 050900;6041;6042.25;6041;6042.25;131
20250616 051000;6041.75;6042.5;6041.5;6042;78
20250616 051100;6042.25;6042.25;6041.5;6042;22
20250616 051200;6041.75;6042;6041.5;6041.5;50
20250616 051300;6041.75;6042;6041.75;6041.75;36
20250616 051400;6041.75;6042.25;6041.5;6042.25;39
20250616 051500;6042;6042.5;6042;6042.25;98
20250616 051600;6042.5;6043.5;6042.5;6043.25;119
20250616 051700;6043.25;6043.75;6042.5;6043.75;52
20250616 051800;6043.5;6045;6043.5;6044.75;154
20250616 051900;6044.75;6045;6044.25;6044.75;92
20250616 052000;6044.75;6044.75;6043.75;6044.5;67
20250616 052100;6044.5;6045.5;6044.5;6044.75;127
20250616 052200;6044.75;6045.25;6044.75;6045.25;38
20250616 052300;6045;6045.5;6045;6045.25;70
20250616 052400;6045.25;6046.25;6045;6046;114
20250616 052500;6046;6046.75;6045.75;6046.5;92
20250616 052600;6046.5;6047;6046.25;6046.75;149
20250616 052700;6046.75;6047.75;6046.25;6046.75;231
20250616 052800;6046.5;6046.75;6046.25;6046.5;103
20250616 052900;6046.5;6047.5;6046.25;6047.5;183
20250616 053000;6047.25;6047.25;6046.75;6046.75;134
20250616 053100;6047;6048.25;6047;6047.5;170
20250616 053200;6047.75;6048.75;6047;6047.25;157
20250616 053300;6047.25;6047.25;6045.5;6046.5;160
20250616 053400;6046.25;6046.5;6046;6046;77
20250616 053500;6046.25;6047;6046;6046.75;128
20250616 053600;6046.75;6049.75;6046.75;6049;240
20250616 053700;6049;6049.5;6048.5;6049;77
20250616 053800;6049;6050;6048.75;6049.75;118
20250616 053900;6049.5;6049.75;6049;6049.75;57
20250616 054000;6050;6050;6049.25;6049.5;193
20250616 054100;6049.75;6049.75;6048.25;6049.75;152
20250616 054200;6049.75;6050.25;6049.25;6049.5;59
20250616 054300;6049.5;6050;6048.75;6048.75;189
20250616 054400;6049;6049.5;6047.25;6047.75;109
20250616 054500;6047.75;6048.5;6047.5;6048.5;83
20250616 054600;6048.5;6048.5;6047;6047;75
20250616 054700;6046.75;6047;6045.25;6045.25;194
20250616 054800;6045.25;6046;6045.25;6046;54
20250616 054900;6046;6047.25;6046;6046.5;47
20250616 055000;6047;6047.25;6046.75;6046.75;21
20250616 055100;6046.75;6047;6046.25;6046.25;38
20250616 055200;6046.25;6046.5;6045.75;6045.75;50
20250616 055300;6045.75;6046;6045.25;6046;39
20250616 055400;6046;6046.75;6046;6046.75;69
